precision,avg_EF,batch_size,learning_rate
2,"{'EF_trace_w': array([4.4536877 , 0.71656126, 0.24137452, 0.12221208, 0.19519565,
       0.54778713, 0.24906497, 0.35127535, 0.07468227, 0.05957725,
       0.21094893, 0.23268467, 0.08724796, 0.1233055 , 0.09557052,
       1.5646782 ], dtype=float32), 'EF_trace_a': array([0.24991205, 0.05922237, 0.12068413, 0.03125903, 0.18046145,
       0.18046145, 0.28092864, 0.08991176, 0.03341206, 0.09323543,
       0.09323543, 0.18435973, 0.10860275, 0.13595207, 0.835122  ],
      dtype=float32), 'avg_EF': 0.25448337}",1024,0.1
2,"{'EF_trace_w': array([1613.964   ,  209.07924 ,  313.33054 ,  225.77298 ,   51.197437,
        201.82187 ,  566.1591  ,  415.76196 ,  320.99158 ,  208.86252 ,
         91.06031 ,  526.64233 ,  429.59198 ,  656.6033  ,   91.53393 ,
        306.91135 ], dtype=float32), 'EF_trace_a': array([  66.61756 ,  195.78912 ,   21.981758,  137.9988  ,   31.8045  ,
         31.8045  ,  668.2203  ,  122.36418 ,  484.55878 ,   82.258934,
         82.258934,  895.8851  ,   76.55531 , 1001.7449  ,   76.811386],
      dtype=float32), 'avg_EF': 280.6255}",1024,0.05
2,"{'EF_trace_w': array([219.02548 ,  76.78566 ,  27.20292 ,  31.039604,  31.636059,
        48.139057, 131.31306 ,  82.37543 ,  71.55952 ,  48.19322 ,
        13.115092,  95.2225  ,  81.303795, 136.13947 ,  16.1834  ,
       255.87198 ], dtype=float32), 'EF_trace_a': array([ 34.22191  ,  34.754044 ,   8.386828 ,  31.322538 ,   9.102352 ,
         9.102352 ,  83.91564  ,  16.859613 ,  82.348404 ,  11.7459955,
        11.7459955, 274.50366  ,  15.137935 , 312.27823  ,  17.390799 ],
      dtype=float32), 'avg_EF': 61.876774}",1024,0.025
2,"{'EF_trace_w': array([ 7.543342  ,  2.2256804 ,  1.4395382 ,  3.4637547 ,  0.8962927 ,
        2.7021644 ,  2.4520488 ,  2.4696505 ,  2.8344154 ,  1.5401672 ,
        0.70281154,  2.4436083 ,  1.5744369 ,  2.0814192 ,  0.47097218,
       10.028694  ], dtype=float32), 'EF_trace_a': array([0.5367131 , 0.39290982, 0.11374387, 0.4681253 , 0.09702367,
       0.09702367, 1.3569885 , 0.46537656, 1.1751542 , 0.27663437,
       0.27663437, 2.603995  , 0.16669255, 1.8616152 , 0.9738396 ],
      dtype=float32), 'avg_EF': 2.0994682}",1024,0.0125
2,"{'EF_trace_w': array([5.9095592 , 1.3979045 , 0.96807003, 1.4749875 , 1.0166426 ,
       0.9636467 , 2.0145884 , 1.8838061 , 1.7574892 , 0.9027981 ,
       0.41051236, 1.4461083 , 0.98526645, 1.3641554 , 0.17830496,
       2.3304334 ], dtype=float32), 'EF_trace_a': array([0.12235348, 0.0797696 , 0.03097428, 0.09033412, 0.03207148,
       0.03207148, 0.4304152 , 0.11160299, 0.17884918, 0.06375071,
       0.06375071, 0.40463948, 0.03981194, 0.1951235 , 0.19250076],
      dtype=float32), 'avg_EF': 1.2167225}",1024,0.00625
2,"{'EF_trace_w': array([6.0502977 , 1.9868815 , 1.5550123 , 3.1165986 , 0.86338305,
       0.7719574 , 2.1042087 , 2.4223557 , 2.2432406 , 1.2816961 ,
       0.45219222, 1.4413053 , 1.0488932 , 1.6413822 , 0.15793034,
       1.4638083 ], dtype=float32), 'EF_trace_a': array([0.07779913, 0.03931979, 0.01603715, 0.04277565, 0.01044229,
       0.01044229, 0.12751946, 0.04673631, 0.07975963, 0.02143385,
       0.02143385, 0.09881752, 0.01779352, 0.06320823, 0.07823801],
      dtype=float32), 'avg_EF': 1.3663749}",1024,0.003125
2,"{'EF_trace_w': array([17.416857  ,  2.742148  ,  2.0254138 ,  4.1247067 ,  1.4728155 ,
        1.1209668 ,  3.4372838 ,  4.1605854 ,  5.38563   ,  3.2436292 ,
        0.7687543 ,  3.472024  ,  3.00269   ,  2.8513794 ,  0.23815925,
        1.2967805 ], dtype=float32), 'EF_trace_a': array([0.07485163, 0.0334452 , 0.01828956, 0.05874901, 0.01377155,
       0.01377155, 0.08461003, 0.04917786, 0.09283381, 0.02725373,
       0.02725373, 0.16405961, 0.02339342, 0.06913076, 0.06784549],
      dtype=float32), 'avg_EF': 2.3936658}",1024,0.0015625
3,"{'EF_trace_w': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), 'EF_trace_a': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), 'avg_EF': 0.0}",16,0.1
3,"{'EF_trace_w': array([2.9932393e-23, 1.6431560e-24, 4.6576113e-25, 2.7800045e-25,
       4.1905958e-25, 7.7132263e-24, 5.7891775e-25, 6.2457544e-25,
       4.2284340e-25, 2.4468863e-25, 2.5918495e-23, 4.6179444e-25,
       2.8792969e-24, 3.1365200e-24, 2.8835280e-24, 2.9266270e-21],
      dtype=float32), 'EF_trace_a': array([5.4404744e-25, 9.2805048e-26, 2.2319126e-25, 2.7449287e-26,
       2.3591595e-25, 2.3591595e-25, 2.5039813e-25, 8.0123858e-25,
       3.1748092e-25, 1.1176696e-24, 1.1176696e-24, 8.5235573e-25,
       4.1856340e-24, 1.4198681e-24, 3.9862591e-22], dtype=float32), 'avg_EF': 2.3196017e-24}",16,0.05
3,"{'EF_trace_w': array([8.347892  , 0.19587338, 0.40507895, 0.        , 0.        ,
       0.90730095, 1.0659053 , 0.7978823 , 0.21727419, 0.12750946,
       0.81135285, 0.5835556 , 0.8230661 , 1.2692199 , 0.30330634,
       7.6090817 ], dtype=float32), 'EF_trace_a': array([ 1.1750848 ,  0.21168724,  0.58545935,  0.        ,  1.7657733 ,
        1.7657733 ,  1.8870374 ,  0.8872093 ,  0.6495068 ,  0.9370285 ,
        0.9370285 ,  2.1081161 ,  5.2061768 ,  1.6853793 , 10.7739935 ],
      dtype=float32), 'avg_EF': 0.0}",16,0.025
3,"{'EF_trace_w': array([0.88534   , 0.01305148, 0.00102262, 0.01371814, 0.05865064,
       0.11492139, 0.01706651, 0.02091355, 0.01397919, 0.00764056,
       0.04566415, 0.03962762, 0.04913345, 0.04426736, 0.01643539,
       0.6393572 ], dtype=float32), 'EF_trace_a': array([0.1056233 , 0.0041033 , 0.13576278, 0.02321882, 0.09990895,
       0.09990895, 0.03909203, 0.03410305, 0.01939109, 0.04065489,
       0.04065489, 0.10540441, 0.16236001, 0.0649164 , 2.0013044 ],
      dtype=float32), 'avg_EF': 0.03271613}",16,0.0125
3,"{'EF_trace_w': array([1.3715193 , 0.01227482, 0.00959921, 0.00265602, 0.00317417,
       0.08445949, 0.04531485, 0.0452358 , 0.02425967, 0.01296697,
       0.03297323, 0.03320192, 0.03653888, 0.03214513, 0.00959017,
       0.44618025], dtype=float32), 'EF_trace_a': array([0.0768832 , 0.03348835, 0.05290664, 0.00322511, 0.09085538,
       0.09085538, 0.07776075, 0.04967566, 0.04162806, 0.04471162,
       0.04471162, 0.1192913 , 0.1333031 , 0.07576356, 0.5990282 ],
      dtype=float32), 'avg_EF': 0.029900871}",16,0.00625
3,"{'EF_trace_w': array([0.9361811 , 0.09001973, 0.05726043, 0.0242496 , 0.02171112,
       0.07854307, 0.07158224, 0.09007519, 0.04649817, 0.02838616,
       0.04478974, 0.08333917, 0.11575877, 0.11119795, 0.01819913,
       0.3830665 ], dtype=float32), 'EF_trace_a': array([0.11369589, 0.07431591, 0.03842437, 0.03447025, 0.03940197,
       0.03940197, 0.1328353 , 0.06600285, 0.09765568, 0.05780603,
       0.05780603, 0.29540232, 0.2787143 , 0.45406276, 0.49645334],
      dtype=float32), 'avg_EF': 0.07239152}",16,0.003125
3,"{'EF_trace_w': array([1.1860275 , 0.15910232, 0.14709187, 0.1741162 , 0.09375629,
       0.20077088, 0.15843719, 0.2157076 , 0.19230048, 0.12700658,
       0.11166723, 0.23385789, 0.23189455, 0.22311008, 0.03685665,
       0.8700945 ], dtype=float32), 'EF_trace_a': array([0.16578244, 0.07347519, 0.03652804, 0.17761247, 0.03473804,
       0.03473804, 0.16711861, 0.08273671, 0.18186897, 0.05357815,
       0.05357815, 0.37102628, 0.11055107, 0.3804958 , 0.23369855],
      dtype=float32), 'avg_EF': 0.19156888}",16,0.0015625
3,"{'EF_trace_w': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), 'EF_trace_a': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), 'avg_EF': 0.0}",32,0.1
3,"{'EF_trace_w': array([2.3759918e+00, 1.8479725e-26, 1.9595970e-25, 4.4216319e-09,
       4.5975672e-09, 4.0401578e-01, 1.5628213e-01, 3.3313102e-01,
       1.4392325e-01, 2.6260620e-01, 1.5626172e-02, 2.9751617e-01,
       4.7774196e-01, 0.0000000e+00, 0.0000000e+00, 1.7645328e+00],
      dtype=float32), 'EF_trace_a': array([3.1546682e-01, 3.9065301e-26, 3.1546682e-01, 7.4225948e-10,
       7.5737298e-01, 7.5737298e-01, 2.7655539e-01, 3.4667552e-01,
       4.3014041e-01, 2.3338321e-01, 2.3338321e-01, 8.9874589e-01,
       9.6102759e-02, 0.0000000e+00, 1.9910772e+01], dtype=float32), 'avg_EF': 0.0}",32,0.05
3,"{'EF_trace_w': array([2.0974336 , 0.        , 0.        , 0.        , 0.        ,
       0.481986  , 0.2561599 , 0.29891214, 0.32256803, 0.1792373 ,
       0.3156986 , 0.3811292 , 0.43939444, 0.4293421 , 0.12047431,
       2.9488325 ], dtype=float32), 'EF_trace_a': array([0.909101  , 0.        , 0.90910095, 0.        , 1.964046  ,
       1.964046  , 0.7604801 , 0.5933105 , 1.0452397 , 0.6839852 ,
       0.6839852 , 1.1170707 , 2.1801403 , 0.8636557 , 6.3240366 ],
      dtype=float32), 'avg_EF': 0.0}",32,0.025
3,"{'EF_trace_w': array([7.9505455e-01, 2.9692366e-03, 6.9347484e-04, 1.8705755e-02,
       6.8588918e-03, 8.6633198e-02, 2.4039371e-02, 3.7861265e-02,
       1.0569394e-02, 1.1241638e-02, 3.4193229e-02, 3.5716768e-02,
       4.4032734e-02, 3.9601784e-02, 8.1573967e-03, 4.0514123e-01],
      dtype=float32), 'EF_trace_a': array([0.05770588, 0.001432  , 0.09959402, 0.01823267, 0.12855838,
       0.12855838, 0.04326216, 0.04158971, 0.01123602, 0.04744763,
       0.04744763, 0.116823  , 0.17358242, 0.06637239, 0.99806714],
      dtype=float32), 'avg_EF': 0.024201384}",32,0.0125
3,"{'EF_trace_w': array([0.34564906, 0.03202169, 0.02590395, 0.01388303, 0.01563582,
       0.07155248, 0.06386539, 0.06713279, 0.03213846, 0.01932644,
       0.02638601, 0.05910744, 0.0586919 , 0.04010641, 0.00957303,
       0.5203829 ], dtype=float32), 'EF_trace_a': array([0.1305082 , 0.04469457, 0.03456501, 0.02355988, 0.02749678,
       0.02749678, 0.19294815, 0.05876872, 0.05111607, 0.04981342,
       0.04981342, 0.17031728, 0.12241518, 0.092883  , 0.32913354],
      dtype=float32), 'avg_EF': 0.04426032}",32,0.00625
3,"{'EF_trace_w': array([1.2558472 , 0.15167384, 0.12055597, 0.09010817, 0.05906627,
       0.17786913, 0.13830116, 0.1737265 , 0.15450318, 0.08893295,
       0.05733504, 0.11877254, 0.10574893, 0.08474086, 0.02015661,
       0.7214746 ], dtype=float32), 'EF_trace_a': array([0.20977728, 0.07843849, 0.03438958, 0.10081193, 0.03343763,
       0.03343763, 0.18819425, 0.0759484 , 0.15588604, 0.04155599,
       0.04155599, 0.21842803, 0.058901  , 0.13161437, 0.20267817],
      dtype=float32), 'avg_EF': 0.12964468}",32,0.003125
3,"{'EF_trace_w': array([1.3770487 , 0.12869467, 0.12166888, 0.2016867 , 0.1266181 ,
       0.17795789, 0.21928744, 0.3420728 , 0.27859646, 0.18476456,
       0.09026225, 0.27601832, 0.2345613 , 0.20947826, 0.03472573,
       0.7575417 ], dtype=float32), 'EF_trace_a': array([0.066052  , 0.06235961, 0.01967883, 0.20349632, 0.018822  ,
       0.018822  , 0.17740585, 0.12278056, 0.20646222, 0.07728218,
       0.07728218, 0.41146645, 0.06883988, 0.25186738, 0.14827634],
      dtype=float32), 'avg_EF': 0.20790392}",32,0.0015625
3,"{'EF_trace_w': array([7.02532101e-03, 2.09924474e-04, 1.75362205e-04, 1.53285800e-04,
       7.01216559e-05, 1.08731352e-03, 3.75659758e-04, 3.76970682e-04,
       1.11297224e-04, 3.48358953e-05, 1.73884328e-03, 4.05280407e-05,
       3.54658659e-05, 1.94123845e-06, 1.13934027e-06, 2.71229632e-02],
      dtype=float32), 'EF_trace_a': array([8.90952244e-04, 1.21792364e-04, 7.91516853e-04, 1.06803476e-04,
       8.06655968e-04, 8.06655968e-04, 5.40601613e-04, 4.18411015e-04,
       1.09596971e-04, 3.84460931e-04, 3.84460931e-04, 1.54236332e-04,
       7.59965566e-04, 6.06751973e-06, 4.16967094e-01], dtype=float32), 'avg_EF': 0.00016302061}",64,0.1
3,"{'EF_trace_w': array([ 9.043358  ,  5.474066  ,  0.63187504,  0.34640098,  0.06947551,
        3.7381659 ,  0.36633077,  1.1226391 ,  1.6861857 ,  2.1125894 ,
        1.2498397 ,  1.8838048 ,  2.0793405 ,  1.7429638 ,  0.46869373,
       13.177118  ], dtype=float32), 'EF_trace_a': array([ 3.901418  ,  2.8169346 ,  2.3971553 ,  0.12247717,  5.170542  ,
        5.170542  ,  0.70841277,  5.7638726 ,  2.7307718 ,  4.3018117 ,
        4.3018117 ,  4.719732  ,  2.6175716 ,  1.7024063 , 13.273864  ],
      dtype=float32), 'avg_EF': 1.3997864}",64,0.05
3,"{'EF_trace_w': array([2.3411765 , 0.22656345, 0.34415415, 0.05827199, 0.12164297,
       0.53185445, 0.44466886, 0.49139842, 0.03086949, 0.02631201,
       0.17860147, 0.41188657, 0.54954445, 0.38883984, 0.11484481,
       2.4020154 ], dtype=float32), 'EF_trace_a': array([1.0377963 , 0.4822717 , 0.31380898, 0.06410015, 0.5711824 ,
       0.5711824 , 1.0775613 , 0.40455902, 0.04645063, 0.755954  ,
       0.755954  , 1.3120368 , 2.2537339 , 0.7883183 , 7.2920246 ],
      dtype=float32), 'avg_EF': 0.26317802}",64,0.025
3,"{'EF_trace_w': array([0.6609791 , 0.05465473, 0.04420654, 0.0633312 , 0.01512265,
       0.11834961, 0.05424945, 0.06509186, 0.01834252, 0.0162341 ,
       0.03601297, 0.09622243, 0.12113243, 0.06999122, 0.01312113,
       0.41750157], dtype=float32), 'EF_trace_a': array([0.14191446, 0.08680448, 0.0357595 , 0.08831993, 0.04155529,
       0.04155529, 0.12299035, 0.0745054 , 0.0309385 , 0.08680154,
       0.08680154, 0.34999424, 0.41251063, 0.24376479, 0.8121946 ],
      dtype=float32), 'avg_EF': 0.060309667}",64,0.0125
3,"{'EF_trace_w': array([0.66221046, 0.07727942, 0.05050629, 0.0419097 , 0.02636011,
       0.11841315, 0.12613112, 0.12761556, 0.03267644, 0.02544579,
       0.04182477, 0.12336178, 0.13378674, 0.08013175, 0.01256675,
       0.38656622], dtype=float32), 'EF_trace_a': array([0.05947328, 0.05945487, 0.02384261, 0.08104591, 0.02221499,
       0.02221499, 0.36064565, 0.07008227, 0.03762681, 0.0741505 ,
       0.0741505 , 0.3846891 , 0.28886512, 0.25673392, 0.3321503 ],
      dtype=float32), 'avg_EF': 0.07591151}",64,0.00625
3,"{'EF_trace_w': array([2.0722015 , 0.17415623, 0.13170718, 0.07538711, 0.0723341 ,
       0.19208886, 0.292516  , 0.31730717, 0.15188885, 0.10749249,
       0.07582561, 0.2389536 , 0.21337366, 0.1624384 , 0.02528926,
       0.7149412 ], dtype=float32), 'EF_trace_a': array([0.13392672, 0.08182069, 0.03225409, 0.0691575 , 0.02262062,
       0.02262062, 0.402377  , 0.1091258 , 0.1164265 , 0.08226426,
       0.08226426, 0.42351052, 0.09932505, 0.33489782, 0.15658382],
      dtype=float32), 'avg_EF': 0.17611702}",64,0.003125
3,"{'EF_trace_w': array([2.6749618 , 0.5484954 , 0.40311006, 0.43171757, 0.28165254,
       0.3000947 , 0.57816637, 0.7106998 , 0.46432906, 0.3194271 ,
       0.14447534, 0.5176352 , 0.37276685, 0.29762775, 0.04653854,
       0.8737583 ], dtype=float32), 'EF_trace_a': array([0.27401513, 0.10621598, 0.05403114, 0.18169142, 0.04514493,
       0.04514493, 0.22431614, 0.11228076, 0.15017447, 0.0618721 ,
       0.0618721 , 0.4001582 , 0.04355525, 0.21280307, 0.0897304 ],
      dtype=float32), 'avg_EF': 0.40081796}",64,0.0015625
3,"{'EF_trace_w': array([6.4695895e-02, 4.5719586e-04, 1.5004788e-04, 6.3194575e-06,
       1.3465908e-05, 7.2561251e-03, 2.9919833e-05, 3.1755662e-05,
       4.3681916e-04, 1.0442010e-03, 4.9130339e-03, 1.1126189e-04,
       9.3318384e-05, 1.5038891e-04, 5.9360369e-05, 1.1547373e-01],
      dtype=float32), 'EF_trace_a': array([1.8930531e-03, 1.3619171e-04, 1.7074910e-03, 1.9100080e-05,
       2.4423534e-03, 2.4423534e-03, 9.8640005e-05, 2.2314053e-03,
       7.2054390e-04, 2.2369872e-03, 2.2369872e-03, 3.1983922e-04,
       2.6710837e-03, 1.6846247e-04, 6.4183569e-01], dtype=float32), 'avg_EF': 0.00035458652}",128,0.1
3,"{'EF_trace_w': array([19.159626  ,  1.2129589 ,  1.1472406 ,  0.5768012 ,  1.0381906 ,
        2.656759  ,  2.6331055 ,  3.8316374 ,  0.6905854 ,  0.22162627,
        1.3828791 ,  1.7360963 ,  2.3342795 ,  2.6752954 ,  0.8543768 ,
       16.766636  ], dtype=float32), 'EF_trace_a': array([ 6.256203 ,  1.9095496,  2.69652  ,  1.5679278,  2.3418522,
        2.3418522,  9.514285 ,  2.166571 ,  1.2254393,  3.4109888,
        3.4109888,  5.0673337, 11.332429 ,  4.887767 ,  9.737349 ],
      dtype=float32), 'avg_EF': 1.8166165}",128,0.05
3,"{'EF_trace_w': array([1.5976567 , 0.11093858, 0.10379766, 0.08226749, 0.08883184,
       0.5033628 , 0.55621403, 0.57545877, 0.4184292 , 0.29178327,
       0.28349537, 0.55097187, 0.79477865, 0.51629823, 0.09410471,
       2.0118623 ], dtype=float32), 'EF_trace_a': array([1.1002406 , 0.2364006 , 0.45242643, 0.21923219, 0.5206742 ,
       0.5206742 , 1.9974294 , 0.819555  , 1.0274976 , 0.7163513 ,
       0.7163513 , 2.2409382 , 3.2248058 , 2.2765584 , 3.3645651 ],
      dtype=float32), 'avg_EF': 0.34013408}",128,0.025
3,"{'EF_trace_w': array([0.3334429 , 0.04161956, 0.0346453 , 0.02539349, 0.01678289,
       0.10458075, 0.07490885, 0.08960228, 0.07259138, 0.03982673,
       0.03520883, 0.08419284, 0.10532717, 0.07310233, 0.01058903,
       0.36011186], dtype=float32), 'EF_trace_a': array([0.09470412, 0.10699143, 0.01985516, 0.04923395, 0.02202525,
       0.02202525, 0.23639914, 0.0922119 , 0.1778425 , 0.05476228,
       0.05476228, 0.32843512, 0.30944937, 0.30964768, 0.34493938],
      dtype=float32), 'avg_EF': 0.060941488}",128,0.0125
3,"{'EF_trace_w': array([1.5544434 , 0.08467163, 0.08654603, 0.08655274, 0.06036383,
       0.12382436, 0.18281092, 0.2281523 , 0.11698767, 0.06698553,
       0.06073713, 0.140345  , 0.14095345, 0.10889892, 0.01749866,
       0.5236742 ], dtype=float32), 'EF_trace_a': array([0.1158727 , 0.07400551, 0.02786017, 0.1080375 , 0.02532837,
       0.02532837, 0.4154248 , 0.10281789, 0.14976668, 0.07762131,
       0.07762131, 0.3221436 , 0.1443711 , 0.21468046, 0.20382263],
      dtype=float32), 'avg_EF': 0.12339192}",128,0.00625
3,"{'EF_trace_w': array([5.559117  , 0.50147617, 0.45106235, 0.2863617 , 0.26176777,
       0.60299206, 0.5062556 , 0.6045127 , 0.5102946 , 0.32910126,
       0.16504039, 0.43289265, 0.26384932, 0.2500113 , 0.04755934,
       1.3582677 ], dtype=float32), 'EF_trace_a': array([0.1402749 , 0.11551356, 0.0380269 , 0.10211982, 0.03716098,
       0.03716098, 0.21892792, 0.10010052, 0.12971687, 0.05785528,
       0.05785528, 0.25537196, 0.03197737, 0.12901808, 0.10265497],
      dtype=float32), 'avg_EF': 0.41861692}",128,0.003125
3,"{'EF_trace_w': array([8.054944  , 0.69468665, 0.64051753, 0.6721203 , 0.539458  ,
       0.80119485, 1.2198929 , 1.6869954 , 1.4651222 , 0.86384284,
       0.3687456 , 1.067811  , 0.67714775, 0.54697895, 0.08157589,
       1.1710548 ], dtype=float32), 'EF_trace_a': array([0.18739338, 0.07781891, 0.04625569, 0.08930943, 0.0404169 ,
       0.0404169 , 0.25534993, 0.131476  , 0.16826397, 0.0595997 ,
       0.0595997 , 0.2937024 , 0.03025132, 0.09712169, 0.06931932],
      dtype=float32), 'avg_EF': 0.8148548}",128,0.0015625
3,"{'EF_trace_w': array([6.74950957e-01, 4.00903635e-03, 2.93429755e-03, 1.72201067e-03,
       9.32952855e-04, 5.18086672e-01, 1.84350833e-02, 5.63961044e-02,
       1.03741691e-01, 7.35023022e-02, 9.85396653e-02, 1.12634815e-01,
       1.51039153e-01, 9.43290517e-02, 2.53440216e-02, 1.76369953e+00],
      dtype=float32), 'EF_trace_a': array([0.13652691, 0.00324128, 0.13269982, 0.00189195, 0.23791526,
       0.23791526, 0.03814525, 0.1930936 , 0.06484737, 0.19495328,
       0.19495328, 0.36511797, 0.18495056, 0.08660345, 1.8617108 ],
      dtype=float32), 'avg_EF': 0.045765303}",256,0.1
3,"{'EF_trace_w': array([5.848025  , 0.3735926 , 0.22463834, 0.07043397, 0.03177509,
       0.7901304 , 0.14621319, 0.11598488, 0.20534684, 0.05528048,
       0.16708477, 0.17419705, 0.21865007, 0.22520548, 0.06389424,
       2.2258182 ], dtype=float32), 'EF_trace_a': array([0.7510582 , 0.31514585, 0.39810953, 0.05708537, 0.7004944 ,
       0.7004944 , 0.47832766, 0.36287546, 0.37165433, 0.2826288 ,
       0.2826288 , 0.8408463 , 0.92416036, 0.40641072, 4.1016927 ],
      dtype=float32), 'avg_EF': 0.22169723}",256,0.05
3,"{'EF_trace_w': array([0.81375074, 0.03287673, 0.03688637, 0.00329171, 0.00335376,
       0.11353868, 0.04089898, 0.07210691, 0.0494953 , 0.01160408,
       0.02477871, 0.03982268, 0.0566501 , 0.03698908, 0.01073426,
       0.67687666], dtype=float32), 'EF_trace_a': array([0.10611822, 0.0572021 , 0.04582126, 0.00755687, 0.06758957,
       0.06758957, 0.14681971, 0.04364224, 0.05214824, 0.04173564,
       0.04173564, 0.17350373, 0.20388205, 0.09814779, 0.6027613 ],
      dtype=float32), 'avg_EF': 0.03923045}",256,0.025
3,"{'EF_trace_w': array([1.0436033 , 0.08514754, 0.06992207, 0.01780612, 0.01124667,
       0.11496699, 0.06794886, 0.10142299, 0.07139019, 0.03479874,
       0.04432472, 0.08370668, 0.09681708, 0.07059222, 0.01051011,
       0.42852357], dtype=float32), 'EF_trace_a': array([0.09717879, 0.07274941, 0.0288517 , 0.01868792, 0.03244163,
       0.03244163, 0.13762781, 0.06657651, 0.11793672, 0.04809665,
       0.04809665, 0.24397793, 0.23486553, 0.23763296, 0.20186275],
      dtype=float32), 'avg_EF': 0.069249906}",256,0.0125
3,"{'EF_trace_w': array([1.0913743 , 0.08556123, 0.09132271, 0.08869682, 0.07721499,
       0.21105053, 0.22081016, 0.2746808 , 0.21003672, 0.14559272,
       0.07263581, 0.2606207 , 0.25243002, 0.20698756, 0.02901424,
       0.6526836 ], dtype=float32), 'EF_trace_a': array([0.06756835, 0.05832797, 0.0190654 , 0.06990446, 0.0180529 ,
       0.0180529 , 0.24176955, 0.09966297, 0.19125634, 0.0611365 ,
       0.0611365 , 0.4638126 , 0.15216736, 0.4134104 , 0.14368293],
      dtype=float32), 'avg_EF': 0.1686472}",256,0.00625
3,"{'EF_trace_w': array([9.068035  , 0.7827274 , 0.6288232 , 1.1038281 , 0.58690137,
       0.7433712 , 0.94169885, 1.2543286 , 0.9829288 , 0.5760345 ,
       0.24210165, 0.62601507, 0.3323362 , 0.2942821 , 0.05950984,
       1.1325921 ], dtype=float32), 'EF_trace_a': array([0.21330541, 0.09519596, 0.04351627, 0.15721224, 0.03318981,
       0.03318981, 0.24892397, 0.12279193, 0.17241795, 0.05714998,
       0.05714998, 0.24605766, 0.02107193, 0.07988684, 0.06746275],
      dtype=float32), 'avg_EF': 0.6642404}",256,0.003125
3,"{'EF_trace_w': array([9.261341  , 1.587428  , 1.2412814 , 2.5932972 , 1.2132465 ,
       1.1430435 , 1.9972165 , 2.6984024 , 2.1454606 , 1.2759236 ,
       0.5851824 , 1.659814  , 1.1243136 , 0.8587072 , 0.12380096,
       1.2836976 ], dtype=float32), 'EF_trace_a': array([0.21443543, 0.08734027, 0.05352785, 0.21568722, 0.04156826,
       0.04156826, 0.19462079, 0.11375712, 0.1496156 , 0.0580918 ,
       0.0580918 , 0.27836454, 0.02970861, 0.09403676, 0.06015507],
      dtype=float32), 'avg_EF': 1.3644358}",256,0.0015625
3,"{'EF_trace_w': array([1.1491708e-01, 1.8412931e-02, 1.5952600e-03, 3.7707784e-04,
       3.7274332e-04, 4.5349773e-02, 2.9844414e-03, 2.7545842e-03,
       1.8357317e-04, 4.4798569e-04, 4.5936480e-03, 2.4366826e-03,
       2.0896341e-03, 3.3591110e-03, 8.9731638e-04, 1.8643390e-01],
      dtype=float32), 'EF_trace_a': array([9.4886627e-03, 4.4007869e-03, 6.3307248e-03, 1.4675900e-04,
       9.1493316e-03, 9.1493316e-03, 1.4265490e-03, 2.6508684e-03,
       3.2529043e-04, 3.1914539e-03, 3.1914539e-03, 4.1646850e-03,
       5.1986650e-03, 1.7341101e-03, 2.3145276e-01], dtype=float32), 'avg_EF': 0.0032930002}",512,0.1
